"kind","group","element","scenario","period","resolution","file","path"
"elements","bird","bird-wtsp","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wtsp/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-wwcr","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wwcr/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-ybfl","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-ybfl/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-ybsa","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-ybsa/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-yewa","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-yewa/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-yrwa","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-yrwa/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-betu-pap","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-betu-pap/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-lari-lar","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-lari-lar/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-pice-gla","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-pice-gla/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-pice-mar","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-pice-mar/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-pinu-ban","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-pinu-ban/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-popu-tre","landr-scfm-v4","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-popu-tre/landr-scfm-v4/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-alfl","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-alfl/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-amcr","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-amcr/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-amre","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-amre/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-amro","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-amro/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-atsp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-atsp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-baww","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-baww/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-bbwa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-bbwa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-bbwo","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-bbwo/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-bcch","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-bcch/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-bhco","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-bhco/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-bhvi","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-bhvi/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-blpw","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-blpw/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-boch","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-boch/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-brbl","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-brbl/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-brcr","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-brcr/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-btnw","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-btnw/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-cawa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-cawa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-chsp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-chsp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-cora","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-cora/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-coye","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-coye/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-deju","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-deju/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-eaki","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-eaki/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-eaph","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-eaph/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-fosp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-fosp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-graj","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-graj/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-heth","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-heth/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-hola","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-hola/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-lcsp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-lcsp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-lefl","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-lefl/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-lisp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-lisp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-mawa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-mawa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-nofl","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-nofl/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-nowa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-nowa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-ocwa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-ocwa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-osfl","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-osfl/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-oven","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-oven/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-pawa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-pawa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-pisi","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-pisi/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-piwo","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-piwo/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-pufi","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-pufi/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-rbgr","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-rbgr/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-rbnu","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-rbnu/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-rcki","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-rcki/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-revi","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-revi/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-rugr","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-rugr/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-rwbl","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-rwbl/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-savs","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-savs/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-sosp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-sosp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-swsp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-swsp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-swth","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-swth/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-tewa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-tewa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-tres","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-tres/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-wavi","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wavi/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-wcsp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wcsp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-weta","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-weta/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-wewp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wewp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-wiwa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wiwa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-wiwr","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wiwr/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-wtsp","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wtsp/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-wwcr","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-wwcr/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-ybfl","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-ybfl/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-ybsa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-ybsa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-yewa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-yewa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","bird","bird-yrwa","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/bird-yrwa/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-betu-pap","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-betu-pap/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-lari-lar","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-lari-lar/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-pice-gla","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-pice-gla/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-pice-mar","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-pice-mar/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-pinu-ban","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-pinu-ban/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
"elements","tree","tree-popu-tre","landrcs-fs-v6a","2100","tiles","{z}/{x}/{y}.png","api/v1/public/wbi-nwt/elements/tree-popu-tre/landrcs-fs-v6a/2100/tiles/{z}/{x}/{y}.png"
